video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7561923812023897351,2025-10-16T20:46:33,12,EC,1752,679,54,89000,Crema aclamate Totalist de Yanbal ❤️  #yanbal #yanbalecuador #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #paratii ,False,"Crema aclarante Totalist;Ideal para aclarar la piel;la puedes usar en la cara, axilas e
 incluso rodillas;No olvides usarla todos los 
días ",kari.fragancia,Kari Fragancia Ec.,496,79,10700,64,300,False,,,
7498821626453183749,2025-04-29T19:37:53,12,PE,5037,2963,202,264500,Consíguelo conmigo y que sea el regalo perfecto para mamá en su dia 🥰❗️ 973/214/057 #yanbal #yanbalperu🇵🇪 #yanbalperu #totalist #totalistyanbal #totallistyanbal #conchadenacar #b3 #blanquear #blanquearlapiel #crema #mujer #belleza ,False,,maritza_yanbal1,Maritza yanbal,2466,37,165800,381,2768,False,,,
