video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7588195033614961927,2025-12-26T15:52:18,23,BR,14,44,0,2946,Protetor Solar Facial Pele Normal a Seca FPS 70 Natura Solar Protetor Solar Facial Pele Normal a Seca FPS 70 Natura Solar 50 ml cod. NATBRA-176905 #naturasolar  #protetorsolar  #protetorsolarfacial  #protecaosolar  #verao2025 ,True,,consultora.natura321,Mary Perfumaria,1760,2012,8238,1879,45500,False,Orla Copacabana Avenida Atlântica_,"Copacabana, Rio de Janeiro - RJ, 22040-001, Brazil",Rio de Janeiro
7586022293499940116,2025-12-20T19:21:08,22,BR,33,10,4,5035,"Protetor solar 🧴 facial da @Naturabr , confesso que me surpreendeu muito tanto em textura quanto em cheiro 🤌🏻💕#naturabrasil #produtosnatura #protetorsolar #protetorsolarfacial #achadinhos ",False,,fernanda.ssillva,Fernanda Silva🤳🧖‍♀️🛍️🎬,4863,226,126200,1119,65700,False,Orla de Terra Santa,"São Francisco, Terra Santa - PA, 68285-000, Brazil",Terra Santa
7550788553672854789,2025-09-16T20:36:09,40,BR,82,127,2,8830,"Protetor Solar Facial Pele Normal a Seca, FPS 50 e perfeita para se usar no dia a dia. #natura #protetorsolar #naturasolar #rosto #produtosdebeleza ",False,"Natura Solar têm proteção contra os danos do sol e hidratação para pele normal a seca.

promove hidratação revitalizante por até 8 horas

loção com textura leve e acabamento invisível

com tecnologia bioproteção tripla ação que ajuda na proteção, prevenção e cuidado.;Proteção solar não é luxo
é um necessidade diária 
dá nossa pele!;trás alta proteção solar com FPS U V B 50 e F P S U V A vinte
com complexo nutritivo que mantém a hidratação por mais tempo
fórmula não comedogênica, que não obstrui e nem bloqueia os poros
resistência à água e ao suor, sendo ideal desde o uso diário até a alta exposição solar;fragrância refrescante: com complexo

de notas aquosas e frutas frescas.;gostou curte ❤️ 
compartilha 🙏",encanto_perfumaria1,Encanto,10600,7283,160200,1092,26600,False,,,
7561570474422062354,2025-10-15T21:55:38,59,MX,10,4,0,1480,#naturasolar #protectorsolar #natura ,False,"Natura 
Solar ;FPS 50 
Para piel 
Normal/ seca
Mixta/grasa",miry_networking_mx,Miry,168,540,1210,84,4359,False,,,
