video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7445702033534946566,2024-12-07T16:06:42,10,PE,558,304,14,45500,Dúo Impredecible!!😍✨️ #impredecible #esikalbelcyzone #fragancias #fraganciasfemeninas #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #perú #ofertas #girls #navidad #regalos ,False,"DUO;✨️IMPREDECIBLE✨️;¿QUIERES OLER ELEGANTE Y SOFISTICADA?;Es una fragancia oriental dulce, con notas adictivas de vainilla de madagascar y freesia de Japon, de muy alta concentración!🥰",taguenaturadescuentos,𝐓𝐀𝐆𝐔𝐄,26000,121,539500,1608,15100,False,,,
7566442501452745991,2025-10-29T01:01:25,23,PE,469,264,26,41500,"Impredecible 🌸 ideal para mujeres 👩🏼‍🦰 seguras, libres y únicas - por que ser impredecible es tu mayor encanto 🥰 Pedidos: 965 467 483  #esikalbelcyzone #perfumedemujer #beatuy #peru🇵🇪 #enviosnacionales ",False," Impredecible ;Un perfume femenino de Esika que combina dulzura, sensualidad y misterio en cada nota;Su salida frutal de bayas rojas, pomelo y nectarina despierta los sentidos ;El corazón floral con jazmin, freesia japonesa y pimienta rosa revela una personalidad audaz y encantadora;Y un fondo dulce que dejan huella irresistible ",coquetajfp,Perfumería Coqueta 💕CHICLAYO,16100,1729,48000,1081,16700,False,,,
