video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7572005936903113992,2025-11-13T00:50:23,29,PE,1040,709,25,50500,"La BB Cream que estabas buscando ✨ Si amas una piel ligera, uniforme y sin brillo, esta de @Yanbal lo tiene todo: hidrata, protege con SPF 30 y deja un acabado natural que se ve realmente lindo 🫶🏻 Perfecta para piel mixta o grasa 💕 La encuentras en Catta 🌸  #yanbalperu #bbcream #beautytips #pielbonita #makeupperu ",False,,catta.oficial,Catta,18600,100,346200,802,1827,False,,,
7552727546748603659,2025-09-22T02:00:25,68,CO,177,78,22,11100,"🧡BB Cream Hidratante Matificante con Color Claro Piel perfecta, hidratada , protegida y libre de brillo.  #bbcream #yanbal #skincare #pielcuidada #maquillajenocomedogenico @Yanbal @arunanatural ",False,"Maquillaje no 
Comedogenico",mariaguerrero631,Magu/ manchas y acné,5037,527,169600,147,4152,False,,,
7524874369366117638,2025-07-09T00:35:51,22,PE,1905,1706,41,92000,"Bb cream de Yanbal, encuentra tu favorita según tu tipo de piel. 😊🧡 #productosfavoritos #makeup #haul #loquepedi #andreaavendaño #perú #yanbalperu #bbcream #consultorayanbal #directorayanbalperu ",False,,andreaavendano.q,Andrea Avendaño 🍒,16200,10,540800,1080,1611,False,,,
7574590541212470548,2025-11-19T23:59:58,22,EC,408,250,15,22000,BB Cream hidratante matificante de Yanbal 💚 #Crema  #Yanbal #Mate #Hidratante #Maquillaje ,False,"Amando este 
producto 🔝🥰;BB Cream
matificante ✨;Hidrata 💧
SPF 30 🛡️;Unifica el tono ✅
Acabado mate 🔝;Controla brillo ✨
Minimiza poros ✅;Claro y mediano ✅",viam.alvarado,Viam Alvarado,599,296,11900,89,435,False,,,
