video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7505989091582856454,2025-05-19T03:11:19,26,PE,469,965,20,38900,"Pulpa Hidratante Ucuuba, con acción antiflacidez que reafirma la piel. Estimula la producción de colágeno. . . . #ucuuba #hidratante #antiflacidez ",False,"Antiflacidez - Natura ;Ekos Pulpa Hidratante
 para Cuerpo Ucuuba;Hidratante Ucuuba",perfumeriaaromasymas,perfumeriaaromasymas,2788,2,55000,564,60,False,,,
7418246092007001351,2024-09-24T16:23:37,70,AR,9836,4279,186,295300,"Naturaleza + cuidado corporal = Ucuuba ❤️. ¿La conocían? ¿Qué les pareceeeee? 😍 🦋 Importante: mis recomendaciones están basadas en mi experiencia personal, la de mi familia y clientes 😊. La información que comparto proviene de capacitaciones que que ofrece Natura para Consultores/as ❤️ 🤍 Cada piel es un mundo, por favor busquen siempre (con todos los productos y marcas) asesoramiento de sus dermatólogos/diabetólogos de ser necesario! 💗 Si bien son productos totalmente naturales, siempre es mejor consultar con profesionales! 🚀 Si te gustaría conseguirla en super promooo, escribime! NO DUDES EN DESPEJAR TUS DUDAS CONMIGO (que no te avergüence!!), ES MI TRABAJO ✨ #tik_tok #tikt #parati #natura #tips #skincare #ofertas #argentina🇦🇷 #vegan ",False,"¿Tenés diabetes, estrías o piel extremadamente reseca? Elegí Ucuuba ❤️;Deni Natura 🌸",naturadenii,Deni 🌸,5215,3,45400,351,1623,False,Argentina,South America,
7600611385466309908,2026-01-29T02:54:14,20,AR,524,528,1,15700,"TU CREMA EKOS TE HABLA  🤍🌿 Ekos Ucuuba: nutrición intensa para piel muy seca 🌿🤍 Cuando la piel está seca, tirante o apagada, Ekos Ucuuba es la crema ideal 💫 Su fórmula es rica, reparadora y profundamente nutritiva, perfecta para pieles que necesitan un extra de cuidado. 🤍 Nutrición intensa Ayuda a recuperar la suavidad y elasticidad de la piel. 🌿 Repara y fortalece la barrera cutánea Ideal para pieles muy secas o sensibles. 💧 Hidratación profunda y duradera La piel queda confortable por horas. ✨ Textura cremosa y envolvente Se absorbe bien sin dejar sensación pesada. 🌱 Con manteca de ucuuba amazónica Ingrediente natural con alto poder reparador. Una crema que abriga la piel y la deja visiblemente más sana 🤍🌿 📍 Disponible en NATURATER 📩 Escribime y te ayudo a elegir la ideal para tu piel ✨ #EkosUcuuba #NaturaEkos #videosanimados  #videoviraltiktok  #CuidadoCorporal  🤍🌿✨ @Natura Argentina ",True,Naturater ,ter.cordero.natura,Teru|consultora Natura,5019,878,44600,207,6869,False,,,
7297728147569577221,2023-11-04T21:52:27,39,BR,262,295,14,19800,Hidratante Ekos Uccuba Esta de volta! Entrega em todo Brasil Link na Bio Use o cupom NovembroTik Pronta entrega para Nilopolis RJ @Consultoria Natura e Avon  #ekosucuuba  #hidratanteekos  #nilopolisrj ,False, Ekos Ucuuba,consultoriarosaamelia,RosaAmelia,20800,185,400600,1272,4752,False,NILÓPOLIS RJ . sargento Manel.rodriges,"Estr. Mirandela - Centro, Nilópolis - RJ, 26520-331, Brazil",Nilópolis
