video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7604926001331621141,2026-02-09T17:57:01,67,MX,1033,181,43,37700,El mejor desodorante ACLARANTE 💖✨🙋🏻‍♀️ de Yanbal #yanbal #desodorante #aclarante #yanbalmexico ,False,Desodorante ACLARANTE Yanbal,la_rakyguzman,La Raky Guzman,111100,3302,3300000,2187,9869,False,,,
7627233337593154834,2026-04-10T20:40:55,11,PE,1532,428,31,52400,"No es magia, es el desodorante de YANBAL ☝🏻🩷 Disponible al 973-214-057☺️ #axilasbonitas #yanbaldesodorantes #yanbalperu #desodorantenatural #desodorante ",True,"Yo con el desodorante que mantiene 
mis axilas blancas ☝🏻🩷;@maritza_yanbal1",lilianamonteiro_o,lilianamonteiro_o,3209,18,271000,463,4065,False,,,
