video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7460323087372832005,2025-01-16T01:43:54,60,PE,15700,8233,246,631100,"Nuevo delineador retráctil para cejas de Yanbal: perfila, peina, difumina, define y rellena #cejas #brows #cejasperfectas  #yanbal #diectorayanbal #fyp #viral #makeup @Yanbal ",False,,vaniadirectorape,Vania Directora,49000,2109,1300000,268,64900,False,,,
7538131815580667150,2025-08-13T18:02:05,42,EC,1034,508,23,45500,"Delineador retráctil para cejas de @Yanbal ✨🧡 a prueba de agua, en el tono marrón cenizo. Mi lápiz de cejas favorito! #yanbal #makeup #delineador #cejasnaturales #makeupartist ",False,"El mejor lápiz de cejas! ✨;Delineador retráctil de
 Yanbal!;Doy trazos
Como creando
Pelitos ;Relleno los espacios;Lo mismo con
La otra ceja;Uso el cepillito
Para difuminar;Sello con gel
De cejas;Y listas mis cajitas!
Naturales pero lindas!",belhidyanbal,belhidyanbal,1088,55,59200,33,400,False,,,
